"5","Комфорт магазина","Всем магазин хорош, только бывает грязно"
"5","Комфорт магазина","Хотелось, чтобы был по больше"
"5","Комфорт магазина","Нет порядка в выкладке товаров"
"5","Комфорт магазина","Грязно, неуютно в ТЗ"
"5","Комфорт магазина","Грязно"
"5","Комфорт магазина","Маленькая парковка у магазина"
"5","Комфорт магазина","Темно в зале"
"5","Комфорт магазина","Нормальный магазин, обычный"
"5","Комфорт магазина","Магазин большой, но не уютно в ТЗ"
"5","Комфорт магазина","Внешний вид магазина улучшить"
"5","Комфорт магазина","Внешний вид магазина и бывает неприятный запах особенно летом"
"5","Комфорт магазина","Магазин грязный, качество товара желает оставлять лучшего"
"5","Комфорт магазина","Чисто, рядом живу, цены дешевле"
"5","Комфорт магазина","Хороший, чисто"
"5","Комфорт магазина","Стал лучше"
"5","Комфорт магазина","Магазин как склад"
"5","Комфорт магазина","Бардак, ассортимент хороший Надо навести порядок"
"5","Комфорт магазина","Единственное что здесь хорошее, это сухое вино Похож на склад"
"5","Комфорт магазина","Захламлено"
"5","Комфорт магазина","Чистый, просторный магазиндостаточный ассортимент"
"5","Комфорт магазина","Перестановка"
"5","Комфорт магазина","Чистый магазин, расположение возле дома"
"5","Комфорт магазина","Прекрасный магазин с хорошими ценами"
"5","Комфорт магазина","Отвратный запах в магазине"
"5","Комфорт магазина","Добавить в магазин холодильный отдел"
"5","Комфорт магазина","Ужасна вонь в магазине"
"5","Комфорт магазина","Магазин внешне грязный и улучшить качество обслуживания"
"5","Комфорт магазина","Неприятный запах в магазине и хотелось бы больше качественной продукции"
"5","Комфорт магазина","Внешний вид магазина желает лучшего"
"5","Комфорт магазина","чистый магазин с ценами более приемлемыми"
"5","Комфорт магазина","В магазине чисто всегда есть товар тот что нужен"
"5","Комфорт магазина","Чистый магазин хороший ассортимент расположение к дому"
"5","Комфорт магазина","Хороший чистый магазин с хорошим ассортиментом"
"5","Комфорт магазина","Всегда чистый магазин, бывает очередь на кассе"
"5","Комфорт магазина","Внешний вид магазина"
"5","Комфорт магазина","Сделать на кассе больше места для выставления товара"
"5","Комфорт магазина","Намного лучше чем в батоне, чистый, цены приемлемые"
"5","Комфорт магазина","Чистый магазин, расположение удобное"
"5","Комфорт магазина","Внешний вид магазина, товар иногда не соответствует цена и качество"
"5","Комфорт магазина","Расширить проходы не удобно с тележками"
"5","Комфорт магазина","Низкие цены, чистый магазин, хорошее обслуживание"
"5","Комфорт магазина","Большой чистый магазин, с приемлемыми ценами"
"5","Комфорт магазина","Перестановка товара не нравится, есть все что нужно"
"5","Комфорт магазина","Улучшить внешний вид магазина"
"5","Комфорт магазина","Неприятный запах в магазине"
"5","Комфорт магазина","Просторный магазин и приемлемые цены"
"5","Комфорт магазина","Внешний вид"
"5","Комфорт магазина","Прекрасный магазин, всегда чисто"
"5","Комфорт магазина","Режим работы устраивает"
"5","Комфорт магазина","Чистый магазин, хорошее обслуживание"
"5","Комфорт магазина","Из за введение кодов вход сбоку доступный всем, там нет парковки"
"5","Комфорт магазина","Большой магазинвсе есть, что нужно "
"5","Комфорт магазина","Удобно, большой магазин, все есть, акции часто"
"5","Комфорт магазина","Чистота, сервис"
"5","Комфорт магазина","Не нравится перестановка в магазине в остальном все отлично"
"5","Комфорт магазина","Внешний вид магазина после перестановки, нет направляющих"
"5","Комфорт магазина","Внешний вид магазина, чисто, рядом возле дома"
"5","Комфорт магазина","Перестановка в магазине"
"5","Комфорт магазина","Большой магазин в торговом центре есть все что нужно"
"5","Комфорт магазина","Большой просторный магазин, хорошо видно весь товар"
"5","Комфорт магазина","Большой магазин, ассортимент, цены приемлемые"
"5","Комфорт магазина","Хороший чистый магазин после ремонта, ассортимент большой"
"5","Комфорт магазина","Перестановка не нравится"
"5","Комфорт магазина","Расположение к дому хорошая парковка, большой ассортимент"
"5","Комфорт магазина","Перестановка в магазине не нравится, теряешься"
"5","Комфорт магазина","Большой магазин с большим выбором"
"5","Комфорт магазина","Один из лучших магазинов, внешне чистый много товара"
"5","Комфорт магазина","Чистый, большой и с большим ассортиментом гепер"
"5","Комфорт магазина","Касс рабочих много, выбор большой"
"5","Комфорт магазина","Ббольшой просторный магазин с коляской очень важно"
"5","Комфорт магазина","Большой магазин и выбор, цены приемлемые"
"6","Копилка","Программа копилки изменилась не нравится, цены завышены"
"6","Копилка","Цены снизить, программу копилки изменить"
"6","Копилка","Плохая связь именно в магазине, не грузит карту копилку"
"6","Копилка","Хороший магазин, чистый и ассортимент хороший, программа лояльности сменилась не нравится"
"6","Копилка","Сколько была очередь на кассе !свободных касс много, сотрудников нет, программу лояльности сменили ужасная стала"
"6","Копилка","Карта лояльности сменилась программа не нравитсяосиавляешь много денег, а лояльности особо и нет"
"7","Нравится магазин","все нравится"
"7","Нравится магазин","все нравится"
"7","Нравится магазин","Хороший магазин"
"7","Нравится магазин","Популярный в городе магазин"
"7","Нравится магазин","Всё устраивает"
"7","Нравится магазин","Расположен далеко, но очень хороший магазин ассортимент большой"
"7","Нравится магазин","Любимый магазин"
"7","Нравится магазин","Все устраивает, кроме очередей на кассе"
"7","Нравится магазин","Хороший магазин возле дома с приемлемой ценой на товар и ассортимент"
"7","Нравится магазин","Отличный магазин"
"7","Нравится магазин","Хороший магазин возле дома, ассортимент хороший"
"7","Нравится магазин","Нам очень нравится магазин, ассортимент большой, цены приемлемые"
"7","Нравится магазин","Удобный магазин, качественная продукция"
"7","Нравится магазин","Всем довольнаПрияный сотрудники"
"7","Нравится магазин","Хороший магазин возле дома, приемлемые цены"
"7","Нравится магазин","Хороший магазин, ассортимент и цены приемлемые и возле дома"
"7","Нравится магазин","Хороший магазин с приемлемой ценой и хорошим обслуживанием"
"7","Нравится магазин","Прекрасный магазин"
"7","Нравится магазин","Хороший магазин, все устраивает Бывают очереди"
"7","Нравится магазин","Все нравится кроме очередей"
"7","Нравится магазин","Очень хороший магазин рядом с домом"
"7","Нравится магазин","Хороший магазин"
"7","Нравится магазин","Все устраивает"
"7","Нравится магазин","Удобно, цены"
"7","Нравится магазин","Все нравится"
"7","Нравится магазин","Неидеально"
"7","Нравится магазин","Все устраивает, только цены растут"
"7","Нравится магазин","Постоянно покупаю в этом магазине"
"7","Нравится магазин","Хороши"
"7","Нравится магазин","Постоянный покупатель"
"7","Нравится магазин","Нравится магазин"
"7","Нравится магазин","Нравятся цены и ассортимент"
"7","Нравится магазин","Все устраивает"
"7","Нравится магазин","Все нравится"
"7","Нравится магазин","Все нравится"
"7","Нравится магазин","Хороший магазин"
"7","Нравится магазин","Отличный магазин, часто бываю"
"7","Нравится магазин","Самый лучший из всех магазинов Хороший в городе"
"7","Нравится магазин","Все хорошо"
"7","Нравится магазин","Нравится магазин"
"7","Нравится магазин","Постоянный покупатель"
"7","Нравится магазин","Хороший магазин"
"7","Нравится магазин","Нормальный магазин"
"7","Нравится магазин","Нормальный магазин, всё есть, недалеко"
"7","Нравится магазин","Всё отлично, ждали вас"
"7","Нравится магазин","Меня всё устраивает"
"7","Нравится магазин","Всегда ходим в этот магазин"
"7","Нравится магазин","Все знают про магазин"
"7","Нравится магазин","Удобный магазин и недорого"
"7","Нравится магазин","Нормальный магазин"
"7","Нравится магазин","Все хорошо"
"7","Нравится магазин","Отличный магазин"
"7","Нравится магазин","Постоянный покупатель"
"7","Нравится магазин","Хороший магазин с хорошими ценами"
"7","Нравится магазин","Любимый магазин"
"7","Нравится магазин","Очень нравится что возле дома магазин"
"7","Нравится магазин","Отличный магазин возле дома с ценами низкими"
"7","Нравится магазин","Удобный магазин, с хоршими ценами"
"7","Нравится магазин","Хороший магазин с приемлемыми ценами"
"7","Нравится магазин","Очень хороший магазин с приемлемой ценой"
"7","Нравится магазин","Очень хороший магазин, акции, обслуживание отличное хвалю взрослую женщину кассира"
"7","Нравится магазин","Хороший магазин, большой чистый"
"7","Нравится магазин","Хороший магазин просторный, цены приемлемые"
"7","Нравится магазин","Нам все нравится и цены приемлемые и ассортимент"
"7","Нравится магазин","Очень хороший магазин, приятное обслуживание, цены приемлемые, расположение удобное"
"7","Нравится магазин","Хороший магазин с низкими ценами"
"7","Нравится магазин","Хороший магазин с приемлемыми ценами"
"7","Нравится магазин","Все устраивает"
"7","Нравится магазин","Хороший магазин Очереди"
"7","Нравится магазин","Все нравится"
"7","Нравится магазин","Люблю магазин, скидки, нравится ассортимент"
"7","Нравится магазин","Хороший магазин"
"7","Нравится магазин","Нравится, удобно расположены полки"
"7","Нравится магазин","Нет альтернативы"
"7","Нравится магазин","Нравится магазин"
"7","Нравится магазин","Бонусы с карты копилка сгорают"
"7","Нравится магазин","Чистота, порядок, ассортимент"
"7","Нравится магазин","Замечательный магазин, чистый, большой ассортимент, приемлемые цены"
"7","Нравится магазин","Нравится магазин"
"7","Нравится магазин","Хороший гипермаркет рядом с домом"
"7","Нравится магазин","Нравится магазин"
"7","Нравится магазин","Хороший магазин, нравятся овощи фрукты"
"7","Нравится магазин","Всегда пользуюсь этим магазином"
"7","Нравится магазин","Хороший магазин"
"7","Нравится магазин","Хороший магазин, ассортимент"
"7","Нравится магазин","Отличный магазин с хорошим ассортиментом"
"7","Нравится магазин","Бываю тут как приезжаю в город, нравится магазин ассортимент"
"7","Нравится магазин","Отличный магазин, большой ассортимент"
"7","Нравится магазин","Чистый магазин и большой ассортимент"
"7","Нравится магазин","Просторный магазин с большим ассортиментом"
"7","Нравится магазин","Живу далеко, но езжу только сюда, самый лучший магазин"
"7","Нравится магазин","Отличный магазин все есть, большой ассортимент"
"7","Нравится магазин","Самая лучша аллея расположен к дому очень близко, а вот по времени хотелось бы больше работал"
"7","Нравится магазин","Живём не тут, по пути заехала, большой выбор и много акций"
"7","Нравится магазин","Всем довольна"
"7","Нравится магазин","Все нравится, рядом с домом"
"7","Нравится магазин","Отличный магазин"
"7","Нравится магазин","Хороший, большой магазин"
"7","Нравится магазин","Есть всё, но далеко"
"7","Нравится магазин","Очень хороший магазин"
"7","Нравится магазин","Всё устраивает"
"7","Нравится магазин","Шикарный магазин"
"7","Нравится магазин","Все нравится"
"7","Нравится магазин","Есть всё в одном месте"
"8","Обслуживание","Хорошее обслуживание"
"8","Обслуживание","Хорошее обслуживание, расположен возле дома"
"8","Обслуживание","Всегда чистота и порядокСотрудники молодцы"
"8","Обслуживание","Качество продукции могло бы быть лучше"
"8","Обслуживание","Нет ценников"
"8","Обслуживание","Приветливые сотрудники"
"8","Обслуживание","Понимающие сотрудникиВсегда подскажут и помогут"
"8","Обслуживание","Нет ценников, не соответствует цены"
"8","Обслуживание","Нет ценников на товар"
"8","Обслуживание","Нравится выкладка, обслуживание и цены, свежие фрукты"
"8","Обслуживание","Ценники не соответствуют"
"8","Обслуживание","Измените часы работы"
"8","Обслуживание","Не всегда можно найти ценники на товар"
"8","Обслуживание","Ценники беспорядочно"
"8","Обслуживание","Все добрые здесь"
"8","Обслуживание","Не хватает работников на кассе"
"8","Обслуживание","Нет ценников"
"8","Обслуживание","Не всегда есть ценники"
"8","Обслуживание","Обслуживание"
"8","Обслуживание","Нет ценников и часто очереди на кассах"
"8","Обслуживание","Перестановка не нравится, обслуживание отличное"
"8","Обслуживание","Хорошее обслуживание, хорошие цены"
"8","Обслуживание","Хорошие девочки, обслуживание"
"8","Обслуживание","Ценники не соответствуют товару на один товар три цены разные"
"8","Обслуживание","Обслуживание храмает и качество товара в фруктах и овощах"
"8","Обслуживание","Хорошее обслуживание, внешний вид чистый, цены приемлемые"
"8","Обслуживание","Хорошее обслуживание и ассортимент"
"8","Обслуживание","Хорошее обслуживание, ассортимент хороший"
"8","Обслуживание","Цееник один на кассе цена другая очередь на кассе"
"8","Обслуживание","Добавить весы для покупателей"
"8","Обслуживание","Овощи фрукты цены как попало"
"8","Обслуживание","Хорошее обслуживание, возле дома магазин, цены приемлемые"
"8","Обслуживание","Время работы увеличить"
"8","Обслуживание","Добавить весы в магазин"
"8","Обслуживание","Поставить весы на фрукты, овощи"
"8","Обслуживание","Хорошее обслуживание, Юлия Валерьевна, Надежда Вадимовна лучшие продавцы"
"8","Обслуживание","Хорошее обслуживание, внешний вид"
"8","Обслуживание","Нет цен на многий товар, в течении двух недель прихожу цены на имбирь так и нет"
"8","Обслуживание","В торговом зале частно нет сотрудниковв ассортименте есть все что нужно"
"8","Обслуживание","Не бывает цен на товар"
"8","Обслуживание","Цен на многий товар нет"
"8","Обслуживание","Живём не тут, но заезжаем сюда как бываем в городехорошее обслуживание, большой ассортимент"
"8","Обслуживание","Хорошее обслуживание"
"8","Обслуживание","Постоянно меняют товар с места на место"
"8","Обслуживание","Учусь и живу тут, хожу сюда постояннобольшой ассортимент, хорошее обслуживание"
"8","Обслуживание","Общитывают на кассах, просроченный товар, ценники не соответствует"
"8","Обслуживание","Очередь на кассе и касса самообслуживания не разбираюсь в ней"
"8","Обслуживание","Просторный магазин, с хорошим обслуживанием и ценами"
"8","Обслуживание","Самой нравится, долго обслуживание"
"8","Обслуживание","Внешний вид магазина, качество обслуживания, приемлемые цены"
"8","Обслуживание","Есть товар где нет цен"
"8","Обслуживание","Хотелось бы кассы самообслуживания"
"8","Обслуживание","Цены отсутствуют на товар"
"8","Обслуживание","Качество обслуживания, внешний вид после перестановки"
"8","Обслуживание","Расположение отличное возле дома, обслуживание на кассе ужасное"
"8","Обслуживание","Работает тут в Тц, обслуживание хорошее, большой ассортимент"
"8","Обслуживание","Когда нужен консультан не найти"
"8","Обслуживание","Хорошее обслуживание, рядом с домом"
"8","Обслуживание","Вежливый персонал, чисто, ассортимент большой"
"9","Очереди","Хорошо, что кассы стоят в разных местах в магазине, нет очереди"
"9","Очереди","Все удобно, очередь на кассах"
"9","Очереди","Плохо работают кассиры"
"9","Очереди","Бывают очереди на кассах"
"9","Очереди","Одна рабочая касса"
"9","Очереди","Нравится ассортимент, часто очереди, помощь персонала"
"9","Очереди","Работают только одни весы, из-за этого очередь"
"9","Очереди","Очереди"
"9","Очереди","Очереди в часы в пик"
"9","Очереди","Разнообразие в ассортименте мало в кормах для животных и очередь на кассе"
"9","Очереди","Очень часто один кассир, очередь на кассу"
"9","Очереди","Бываю редко, очередь на кассу в вечернее время"
"9","Очереди","Очередь на кассе в работе одна касса"
"9","Очереди","Расположен дальше от дома и на кассах очередь, работает одна касса"
"9","Очереди","Не а кассе очередь, сотрудников не хватаетв магазине грязно"
"9","Очереди","Очередь на кассе, Расположен далеко от дома"
"9","Очереди","очередь на кассах"
"9","Очереди","Работает одна касса"
"9","Очереди","Очередь на кассе, больше скидок"
"9","Очереди","Очередь на кассе"
"9","Очереди","На кассе очередь бывает, хотелось бы больше акций в магазине"
"9","Очереди","В работе одни весы народу много нужны ещё одни"
"9","Очереди","На кассах очередь, тележек не хватает"
"9","Очереди","Узкие проходы, очередь на кассах"
"9","Очереди","Очередь на кассе"
"9","Очереди","Очередь на кассе"
"9","Очереди","По пути заезжаем низкие цены, на кассе очередь бывает часто"
"9","Очереди","Очередь на кассе"
"9","Очереди","Очередь на кассе, в качестве продукции рыба плохое"
"9","Очереди","Очередь на кассе"
"9","Очереди","Хорошая качественная продукция Всегда очередь на кассе"
"9","Очереди","Мало рабочих касс"
"9","Очереди","Иногда очереди на кассах, ассортимент хороший"
"9","Очереди","На кассе очередь, в работе одна касса, хотелось бы чтоб расширили роботу касс"
"9","Очереди","Очереди на кассе, качество овощей не устраивает"
"10","СП","Удобное расположение всегда свежий хлеб"
"10","СП","Всегда вкусная выпечка"
"10","СП","Очень вкусный хлеб, расположен рядом с домом"
"10","СП","Вкусная выпечка Хороший ассортимент"
"10","СП","Берем тут всегда хлеб свежий"
"10","СП","Рядом живу Хорошая выпечка, фрукты Очереди на кассе"
"10","СП","Хорошая выпечка, но не понятно когда выпекали, нет даты"
"10","СП","Цены приемлемые, разнообразие, вкусный хлеб, недорого курица"
"10","СП","Нравится хлеб"
"10","СП","Свежий хлеб"
"10","СП","Собственная выпечка хорошего качества"
"10","СП","Собственное производство хлеба порадовало"
"10","СП","Качество фров, вкусный хлеб"
"10","СП","Очень вкусный хлеб, увеличить ассортимент в кондитерских изделиях и овощах и фруктах"
"10","СП","Цены на хлеб высокие, не переставляли товар с места на место"
"10","СП","Всегда Свежая выпечка"
"10","СП","Вкусные хб изделия Умеренные цены"
"10","СП","Хороший хлебушек, но дорогой"
"10","СП","Хорошая еда, которую они сами готовят"
"10","СП","Пирожки и выпечка, тк рядом работаю"
"10","СП","Нравится, хлеб свежий, большой выбор молока, скидки"
"10","СП","Очень вкусный хлеб и живём рядом"
"10","СП","Нравится кулинария"
"10","СП","Хлеб нравится, мало акций"
"10","СП","Кулинария хорошая, акций мало"
"10","СП","Нравится кулинария, выпечка"
"10","СП","Хорошая кулинария"
"10","СП","Нравится кулинария, хлеб"
"10","СП","Хорошая кулинария"
"10","СП","Хорошая выпечка, приемлемые цены"
"10","СП","Вкусная выпечка, готовая продукция"
"10","СП","Оболденная, всегда свежая выпечка"
"10","СП","Покупаю готовую продукциюВсе вкусное и свежее"
"11","Цены","Далеко от дома, прихожу редко, цены высокие для пенсионеров"
"11","Цены","Цены непонятно на что во фруктах не разберешься"
"11","Цены","Есть всё Качественно не дорого"
"11","Цены","Дорого"
"11","Цены","Приемлемые цены Иногда отсутствуют ценники"
"11","Цены","Хорошие цены, продукция Внешний вид не устраивает"
"11","Цены","Цены"
"11","Цены","Приемлемые цены"
"11","Цены","Цены, ассортимент"
"11","Цены","Цены приемлемые"
"11","Цены","Цены более менее, далеко ходить не надо"
"11","Цены","Выгодные покупки"
"11","Цены","Лояльные цены"
"11","Цены","Большой просторный магазин, цены адекватные"
"11","Цены","Недорогие сигареты есть"
"11","Цены","Доступные цены"
"11","Цены","Цены ниже, чем у других"
"11","Цены","Езжу с деревни закупаться, выгодно"
"11","Цены","Доступные цены"
"11","Цены","Цены и выбор"
"11","Цены","Приемлемые цены"
"11","Цены","Большинство товаров, низкие цены"
"11","Цены","Цены"
"11","Цены","Цены не завышены"
"11","Цены","Цены приемлемые"
"11","Цены","Более менее соответствует цена и качество"
"11","Цены","Ценовая категория"
"11","Цены","Цены ниже чем в магните"
"11","Цены","Привлекательные цены"
"11","Цены","Хорошие цены и ассортимент"
"11","Цены","Доступные цены"
"11","Цены","Цены, ассортимент"
"11","Цены","Приятные цены"
"11","Цены","Цены приемлемые"
"11","Цены","Цены приятно удивляют, рядом живём"
"11","Цены","Цены высокие, магазин внешне не радует"
"11","Цены","Цены приемлемые"
"11","Цены","Высокие цены"
"11","Цены","Снизить цены, высокие"
"11","Цены","Приятные цены и живём близко, но увеличить ассортимент фруктов и овощей"
"11","Цены","Цены приемлемые"
"11","Цены","Некоторые товары подешевле"
"11","Цены","Цены дешевые"
"11","Цены","ДешевЛе, аккуратнее"
"11","Цены","Цены более или менее, тесно"
"11","Цены","Ходим где подешевле"
"11","Цены","Все знают, чаще бываю в большом магазине Хороший"
"11","Цены","Самый дешёвый из всех Хороших"
"11","Цены","Цены приемлемые"
"11","Цены","Дешевле"
"11","Цены","Дешевле некотОрый товар"
"11","Цены","Хорошие цены"
"11","Цены","Покупаю только здесь"
"11","Цены","Приемлемые цены"
"11","Цены","Цены приятные, ассортимент хороший"
"11","Цены","Неприятный запах в магазин, цены высокие"
"11","Цены","Хорошие цены достаточно ассортимента"
"11","Цены","Цены нравятся приятные и расположение"
"11","Цены","Бываю редко, но цены на некоторый товар хорошие, а так высокие"
"11","Цены","Хотелось бы снизить цены"
"11","Цены","Хороший дисконт магазин с хорошими ценами"
"11","Цены","Отличные цены и достаточно ассортимента"
"11","Цены","Уровень цен радует"
"11","Цены","Для пенсионеров нормальные цены"
"11","Цены","Захожу по пути, приемлемые цены"
"11","Цены","магазин с хорошими ценами"
"11","Цены","Цены хорошие"
"11","Цены","Цены где попала или отсутствуют"
"11","Цены","Цены не соответствуют товару, обслуживание на кассе ужасное"
"11","Цены","Я пенсионер и для меня это приемлемый магазин с ценами"
"11","Цены","Высокие цены хотелось бы снизить"
"11","Цены","Цены высокие, больше акций хотелось бы"
"11","Цены","Цены приемлемые, ассортимент хороший"
"11","Цены","Высокие цены"
"11","Цены","Цены высокие, а возле дома очень хорошее расположение"
"11","Цены","Цены и ассортимент большой"
"11","Цены","Высокие цены"
"11","Цены","Цены высокие"
"11","Цены","Цены выше чем в бетоне"
"11","Цены","Цены высокие, больше акций"
"11","Цены","Цены низкие"
"11","Цены","Ходим всегда только сюда, цены приемлемые и расположен с домом"
"11","Цены","Цены приемлемые пенсионеру подходит магазин"
"11","Цены","Цены высокие хотелось бы по ниже"
"11","Цены","Снизить цены"
"11","Цены","Высокие цены"
"11","Цены","Ассортимента мало, цены высокие"
"11","Цены","Близко к дому, цены высокие, акций очень мало"
"11","Цены","Цены приемлемые и ассортимент хороший"
"11","Цены","Цены высокие, расположение далеко от дома"
"11","Цены","Цены низкие достаточно ассортимента"
"11","Цены","Хотелось бы цены ниже"
"11","Цены","Магазин с ценами дешёвыми, очень нравитс этот сагазин"
"11","Цены","Цены приемлемые"
"11","Цены","Низкие цены"
"11","Цены","Приемлемые цены, есть товар ниже чем в других магазинах"
"11","Цены","Низкие цены"
"11","Цены","Цены высокие"
"11","Цены","Низкие цены"
"11","Цены","Приемлемые цены"
"11","Цены","Хотелось бы снизить цены"
"11","Цены","Живём рядом, хотелось бы больше акций и снизить цены"
"11","Цены","Хороший большой ассортимент низкие цены"
"11","Цены","Низкие цены, большой ассортимент"
"11","Цены","Низкие цены"
"11","Цены","Приемлемые цены большой ассортимент"
"11","Цены","Снизить цены"
"11","Цены","Низкие цены"
"11","Цены","Цены низкие"
"11","Цены","Снизить цены"
"11","Цены","Снизить цены"
"11","Цены","Низкие цены"
"11","Цены","Снизить цены"
"11","Цены","Приемлемые цены"
"11","Цены","Высокие цены"
"11","Цены","Снизить цены, а так отличный просторный магазин"
"11","Цены","Завышены цены"
"11","Цены","Хорошие цены, есть товар первой необходимости"
"11","Цены","Цены стали высокие"
"11","Цены","Цены на кассе отличаются от цены, нет цен на товар весы в торговый зал поставить"
"11","Цены","Низкие цены"
"11","Цены","Цены приятные, хорошее обслуживание"
"11","Цены","Цены высокие"
"11","Цены","Высокие цены, снизить "
"11","Цены","Низкие цены"
"11","Цены","Низкие цены"
"11","Цены","Цены ниже чем в других магазинах"
"11","Цены","Свежие продукты, низкие цены"
"11","Цены","Не дорого"
"11","Цены","Дороговато Постоянно очереди"
"11","Цены","Цены высокие"
"11","Цены","Цены демократичны"
"11","Цены","Свежий вкусный хлеб, но цена завышена"
"11","Цены","Высокие цены"
"11","Цены","Цены высоковаты, из за кодов стали реже ходить"
"11","Цены","Цены высокие хотелось бы больше акций"
"11","Цены","Цена, есть товары, которые завышенные"
"11","Цены","Цены, выбор"
"11","Цены","Цены хорошие"
"11","Цены","Дорого и далеко от дома"
"11","Цены","Нормальные цены и большой ассортимент"
"11","Цены","Цены высокие"
"11","Цены","Высокие цены, но товару достаточно"
"11","Цены","Цены высокие"
"11","Цены","Цены высоковаты, но скидки радуют"
"11","Цены","Цены высокие"
"11","Цены","Дороговато если не по акции"
"11","Цены","Дорогой магазин"
"11","Цены","Ассортимент нравится, цены высокие"
"11","Цены","Дорого"
"11","Цены","Дороговато"
"11","Цены","Дорогой магазин"
"11","Цены","Большой ассортимент, дорого"
"11","Цены","Цены высокие"
"11","Цены","Хотелось бы снизить цены"
"11","Цены","Приезжие, бываем редко цены высоковаты"
"11","Цены","Цены высокие без копилки карты сюда не хожу"
"11","Цены","Цены высокие, но ассортимент большой нравится"
"11","Цены","Цены высокие"
"11","Цены","Цены высокие, но нравится, что акций достаточно"
"11","Цены","Уровень цены высокий"
"11","Цены","Приемлемые цены, большой выбор"
"11","Цены","Цены приемлемые, но хотелось бы по ниже"
"11","Цены","Высокие цены"
"11","Цены","Высокие цены"
"11","Цены","Дорого"
"11","Цены","Высокие цены, покупаю продукцию только по акциям"
"11","Цены","Без карты очень дорого"
"11","Цены","Цены нормальные, качество хорошее"
"11","Цены","Дорого, всегда очереди"
